Unnamed: 0,Date,AveragePrice,Total Volume,4046,4225,4770,Total Bags,Small Bags,Large Bags,XLarge Bags,type,year,region
3,2015-12-06,1.61,9278.66,11.96,78.95,0.0,9187.75,9184.42,3.33,0.0,organic,2015,Northern New England
4,2015-11-29,1.63,8205.88,4.77,89.4,0.0,8111.71,8108.38,3.33,0.0,organic,2015,Northern New England
5,2015-11-22,1.66,9580.4,15.45,78.44,0.0,9486.51,9486.51,0.0,0.0,organic,2015,Northern New England
6,2015-11-15,1.57,9930.12,8.3,187.41,0.0,9734.41,9731.08,3.33,0.0,organic,2015,Northern New England
7,2015-11-08,1.58,8340.73,9.48,261.9,0.0,8069.35,8069.35,0.0,0.0,organic,2015,Northern New England
8,2015-11-01,1.62,8260.25,13.04,88.91,0.0,8158.3,8158.3,0.0,0.0,organic,2015,Northern New England
9,2015-10-25,1.61,7858.07,8.31,84.27,0.0,7765.49,7765.49,0.0,0.0,organic,2015,Northern New England
10,2015-10-18,1.63,7919.94,1.19,76.18,0.0,7842.57,7842.57,0.0,0.0,organic,2015,Northern New England
11,2015-10-11,1.61,8749.6,6.0,68.35,0.0,8675.25,8675.25,0.0,0.0,organic,2015,Northern New England
12,2015-10-04,1.62,9011.35,15.66,189.08,0.0,8806.61,8806.61,0.0,0.0,organic,2015,Northern New England
13,2015-09-27,1.93,5374.57,6.05,263.94,0.0,5104.58,5104.58,0.0,0.0,organic,2015,Northern New England
14,2015-09-20,1.96,6799.27,30.44,656.38,0.0,6112.45,6112.45,0.0,0.0,organic,2015,Northern New England
15,2015-09-13,1.93,7465.69,18.38,687.37,0.0,6759.94,6759.94,0.0,0.0,organic,2015,Northern New England
16,2015-09-06,1.95,6936.51,3.7,669.84,0.0,6262.97,6262.97,0.0,0.0,organic,2015,Northern New England
17,2015-08-30,1.92,8005.96,3.72,675.06,0.0,7327.18,7327.18,0.0,0.0,organic,2015,Northern New England
18,2015-08-23,1.91,9116.19,18.81,769.98,0.0,8327.4,8327.4,0.0,0.0,organic,2015,Northern New England
19,2015-08-16,1.93,8259.26,16.42,690.82,0.0,7552.02,7552.02,0.0,0.0,organic,2015,Northern New England
20,2015-08-09,1.92,8552.32,21.61,639.29,0.0,7891.42,7881.42,10.0,0.0,organic,2015,Northern New England
21,2015-08-02,1.96,9346.73,87.59,753.74,0.0,8505.4,8478.73,26.67,0.0,organic,2015,Northern New England
22,2015-07-26,1.95,7510.46,94.34,1065.74,0.0,6350.38,6313.71,36.67,0.0,organic,2015,Northern New England
23,2015-07-19,1.96,8067.82,20.58,1104.69,0.0,6942.55,6942.55,0.0,0.0,organic,2015,Northern New England
24,2015-07-12,1.95,8821.58,20.44,1072.94,0.0,7728.2,7728.2,0.0,0.0,organic,2015,Northern New England
25,2015-07-05,1.95,10419.6,6.33,1080.43,0.0,9332.84,9332.84,0.0,0.0,organic,2015,Northern New England
26,2015-06-28,1.95,8515.11,1.25,1099.96,0.0,7413.9,7413.9,0.0,0.0,organic,2015,Northern New England
27,2015-06-21,1.93,8028.95,37.26,722.78,0.0,7268.91,7268.91,0.0,0.0,organic,2015,Northern New England
28,2015-06-14,1.94,8633.7,36.88,780.73,0.0,7816.09,7816.09,0.0,0.0,organic,2015,Northern New England
29,2015-06-07,1.92,8091.22,4.87,848.18,0.0,7238.17,7238.17,0.0,0.0,organic,2015,Northern New England
30,2015-05-31,1.91,8889.38,4.82,1045.37,0.0,7839.19,7839.19,0.0,0.0,organic,2015,Northern New England
31,2015-05-24,1.88,7515.96,5.95,677.58,0.0,6832.43,6832.43,0.0,0.0,organic,2015,Northern New England
32,2015-05-17,1.88,8208.44,35.29,879.99,0.0,7293.16,7293.16,0.0,0.0,organic,2015,Northern New England
33,2015-05-10,1.91,7575.34,41.86,819.84,0.0,6713.64,6713.64,0.0,0.0,organic,2015,Northern New England
34,2015-05-03,1.92,7982.59,6.9,631.45,0.0,7344.24,7344.24,0.0,0.0,organic,2015,Northern New England
35,2015-04-26,1.88,7583.31,6.83,617.83,0.0,6958.65,6958.65,0.0,0.0,organic,2015,Northern New England
36,2015-04-19,1.88,7468.8,3.38,643.91,0.0,6821.51,6821.51,0.0,0.0,organic,2015,Northern New England
37,2015-04-12,1.87,7094.98,46.16,444.69,0.0,6604.13,6604.13,0.0,0.0,organic,2015,Northern New England
38,2015-04-05,1.88,8444.82,56.28,553.8,0.0,7834.74,7834.74,0.0,0.0,organic,2015,Northern New England
39,2015-03-29,1.9,6433.37,24.76,569.59,0.0,5839.02,5839.02,0.0,0.0,organic,2015,Northern New England
40,2015-03-22,1.88,8083.91,10.14,977.2,0.0,7096.57,7096.57,0.0,0.0,organic,2015,Northern New England
41,2015-03-15,1.9,5599.89,7.89,687.58,0.0,4904.42,4904.42,0.0,0.0,organic,2015,Northern New England
42,2015-03-08,1.87,6756.78,32.68,809.1,0.0,5915.0,5915.0,0.0,0.0,organic,2015,Northern New England
43,2015-03-01,1.82,6940.73,5.63,870.75,0.0,6064.35,6064.35,0.0,0.0,organic,2015,Northern New England
44,2015-02-22,1.82,6267.8,6.76,873.74,0.0,5387.3,5387.3,0.0,0.0,organic,2015,Northern New England
45,2015-02-15,1.87,7199.17,7.88,590.77,0.0,6600.52,6600.52,0.0,0.0,organic,2015,Northern New England
46,2015-02-08,1.88,7856.82,0.0,522.91,0.0,7333.91,7333.91,0.0,0.0,organic,2015,Northern New England
47,2015-02-01,1.89,6551.44,4.49,568.47,0.0,5978.48,5978.48,0.0,0.0,organic,2015,Northern New England
48,2015-01-25,1.9,6757.39,0.0,593.56,0.0,6163.83,6163.83,0.0,0.0,organic,2015,Northern New England
49,2015-01-18,1.88,7618.91,0.0,569.28,0.0,7049.63,7049.63,0.0,0.0,organic,2015,Northern New England
50,2015-01-11,1.88,6485.3,1.13,590.02,0.0,5894.15,5894.15,0.0,0.0,organic,2015,Northern New England
51,2015-01-04,1.83,7301.3,6.81,630.24,0.0,6664.25,6664.25,0.0,0.0,organic,2015,Northern New England
0,2015-12-27,1.71,3617.71,561.54,1202.97,306.62,1546.58,1516.55,30.03,0.0,organic,2015,South Carolina
1,2015-12-20,1.77,3240.71,572.06,1280.97,344.25,1043.43,1033.02,10.41,0.0,organic,2015,South Carolina
2,2015-12-13,1.74,3893.76,558.34,1373.19,268.34,1693.89,1601.85,92.04,0.0,organic,2015,South Carolina
3,2015-12-06,1.73,3775.9,574.52,1195.56,295.4,1710.42,1594.12,116.3,0.0,organic,2015,South Carolina
4,2015-11-29,1.71,3543.38,369.89,1185.76,348.82,1638.91,1472.43,166.48,0.0,organic,2015,South Carolina
5,2015-11-22,1.89,3128.95,557.77,1342.39,371.85,856.94,847.11,9.83,0.0,organic,2015,South Carolina
6,2015-11-15,1.82,3595.26,575.95,1273.05,373.74,1372.52,1366.03,6.49,0.0,organic,2015,South Carolina
7,2015-11-08,1.74,4719.1,638.13,1186.2,422.64,2472.13,2429.32,42.81,0.0,organic,2015,South Carolina
8,2015-11-01,1.75,4052.15,506.15,1292.31,526.49,1727.2,1626.03,101.17,0.0,organic,2015,South Carolina
9,2015-10-25,1.77,4663.44,600.72,1367.39,589.03,2106.3,2089.42,16.88,0.0,organic,2015,South Carolina
10,2015-10-18,1.84,4333.43,519.94,1511.8,500.03,1801.66,1726.19,75.47,0.0,organic,2015,South Carolina
11,2015-10-11,1.79,4198.66,609.99,1494.47,511.45,1582.75,1239.96,342.79,0.0,organic,2015,South Carolina
12,2015-10-04,1.96,3776.95,575.76,1475.82,464.13,1261.24,1192.05,69.19,0.0,organic,2015,South Carolina
13,2015-09-27,2.06,2725.27,509.62,1236.98,450.77,527.9,527.9,0.0,0.0,organic,2015,South Carolina
14,2015-09-20,1.91,3850.51,409.19,1327.79,482.3,1631.23,1623.37,7.86,0.0,organic,2015,South Carolina
15,2015-09-13,1.98,3338.53,510.57,1315.43,465.66,1046.87,1036.36,10.51,0.0,organic,2015,South Carolina
16,2015-09-06,2.0,4032.41,541.49,1732.31,545.05,1213.56,1166.16,47.4,0.0,organic,2015,South Carolina
17,2015-08-30,1.92,4295.83,659.34,1483.81,554.79,1597.89,1457.97,139.92,0.0,organic,2015,South Carolina
18,2015-08-23,1.91,4907.1,806.09,1883.44,572.65,1644.92,1308.92,336.0,0.0,organic,2015,South Carolina
19,2015-08-16,1.97,4371.78,751.43,1634.13,550.28,1435.94,1321.88,114.06,0.0,organic,2015,South Carolina
20,2015-08-09,2.0,3813.54,610.36,1768.29,661.17,773.72,707.3,66.42,0.0,organic,2015,South Carolina
21,2015-08-02,1.94,3856.28,636.53,1406.72,535.15,1277.88,947.22,330.66,0.0,organic,2015,South Carolina
22,2015-07-26,1.81,3851.22,825.68,1299.64,416.03,1309.87,775.67,534.2,0.0,organic,2015,South Carolina
23,2015-07-19,1.79,4076.63,634.69,1338.97,481.12,1621.85,1141.26,480.59,0.0,organic,2015,South Carolina
24,2015-07-12,1.84,4614.82,585.84,1449.2,538.65,2041.13,1609.25,431.88,0.0,organic,2015,South Carolina
25,2015-07-05,1.84,3840.59,535.36,1440.42,595.37,1269.44,909.33,360.11,0.0,organic,2015,South Carolina
26,2015-06-28,1.9,3772.87,686.65,1498.15,548.6,1039.47,719.34,320.13,0.0,organic,2015,South Carolina
27,2015-06-21,2.07,3191.86,585.04,1526.88,541.8,538.14,430.02,108.12,0.0,organic,2015,South Carolina
28,2015-06-14,1.99,3921.5,665.32,1470.53,598.79,1186.86,1107.37,79.49,0.0,organic,2015,South Carolina
29,2015-06-07,1.95,3556.7,498.69,1234.91,499.5,1323.6,1236.67,86.93,0.0,organic,2015,South Carolina
30,2015-05-31,2.02,3405.9,613.01,1454.84,540.75,797.3,660.8,136.5,0.0,organic,2015,South Carolina
31,2015-05-24,1.99,3812.69,617.31,1406.36,644.08,1144.94,1059.17,85.77,0.0,organic,2015,South Carolina
32,2015-05-17,1.44,5434.12,718.19,2245.09,1424.3,1046.54,944.61,101.93,0.0,organic,2015,South Carolina
33,2015-05-10,1.87,3783.3,822.36,1101.72,487.37,1371.85,1049.36,322.49,0.0,organic,2015,South Carolina
34,2015-05-03,1.92,3336.76,451.09,1266.75,750.85,868.07,862.69,5.38,0.0,organic,2015,South Carolina
35,2015-04-26,2.02,3545.7,684.84,1269.42,485.55,1105.89,1022.68,83.21,0.0,organic,2015,South Carolina
36,2015-04-19,1.87,4376.04,631.59,1637.27,592.72,1514.46,1502.4,12.06,0.0,organic,2015,South Carolina
37,2015-04-12,1.94,4030.76,527.44,1873.44,722.33,907.55,776.67,130.88,0.0,organic,2015,South Carolina
38,2015-04-05,1.97,3601.21,581.39,1475.46,517.88,1026.48,944.14,82.34,0.0,organic,2015,South Carolina
39,2015-03-29,1.93,3194.76,727.42,1386.26,623.33,457.75,455.03,2.72,0.0,organic,2015,South Carolina
40,2015-03-22,1.77,4156.05,610.35,1876.4,528.23,1141.07,1041.5,99.57,0.0,organic,2015,South Carolina
41,2015-03-15,1.5,5224.18,516.14,2676.3,568.85,1462.89,823.33,639.56,0.0,organic,2015,South Carolina
42,2015-03-08,1.53,4954.18,498.38,2462.31,536.83,1456.66,1109.39,347.27,0.0,organic,2015,South Carolina
43,2015-03-01,1.52,4830.76,466.91,2571.07,530.63,1262.15,870.0,392.15,0.0,organic,2015,South Carolina
44,2015-02-22,1.69,3614.76,484.16,1876.73,412.03,841.84,706.67,135.17,0.0,organic,2015,South Carolina
45,2015-02-15,1.72,3363.2,458.81,1289.81,428.31,1186.27,1170.0,16.27,0.0,organic,2015,South Carolina
46,2015-02-08,1.56,6072.82,475.63,2142.16,552.27,2902.76,2600.0,302.76,0.0,organic,2015,South Carolina
47,2015-02-01,1.66,3977.03,456.99,1272.79,503.05,1744.2,1580.0,164.2,0.0,organic,2015,South Carolina
48,2015-01-25,2.01,2865.92,776.54,621.95,450.46,1016.97,970.0,46.97,0.0,organic,2015,South Carolina
49,2015-01-18,1.93,3024.32,686.69,656.63,310.28,1370.72,1346.0,24.72,0.0,organic,2015,South Carolina
50,2015-01-11,2.06,2304.3,474.97,793.53,357.87,677.93,674.61,3.32,0.0,organic,2015,South Carolina
51,2015-01-04,1.86,3351.76,355.79,754.78,439.19,1802.0,1768.67,33.33,0.0,organic,2015,South Carolina
0,2015-12-27,1.39,56297.88,21950.8,3750.99,0.0,30596.09,26668.65,3927.44,0.0,organic,2015,South Central
1,2015-12-20,1.41,52488.05,21127.59,3331.02,0.0,28029.44,24355.9,3673.54,0.0,organic,2015,South Central
2,2015-12-13,1.43,59392.62,22665.44,4692.95,0.0,32034.23,31725.74,308.49,0.0,organic,2015,South Central
3,2015-12-06,1.49,52066.09,22080.38,4496.4,0.0,25489.31,25094.13,395.18,0.0,organic,2015,South Central
4,2015-11-29,1.47,48739.53,21480.33,3491.54,0.0,23767.66,21567.32,2200.34,0.0,organic,2015,South Central
5,2015-11-22,1.53,49426.32,22587.08,3632.0,0.0,23207.24,23045.62,161.62,0.0,organic,2015,South Central
6,2015-11-15,1.5,57245.86,25332.33,4491.84,2.84,27418.85,27000.42,418.43,0.0,organic,2015,South Central
7,2015-11-08,1.51,57570.79,26586.86,4970.65,0.0,26013.28,25469.5,543.78,0.0,organic,2015,South Central
8,2015-11-01,1.51,57066.49,24717.23,4952.41,0.0,27396.85,26999.58,397.27,0.0,organic,2015,South Central
9,2015-10-25,1.52,65708.3,30226.86,4503.52,0.0,30977.92,30802.1,175.82,0.0,organic,2015,South Central
10,2015-10-18,1.49,60543.94,30085.91,4880.71,0.0,25577.32,24530.1,1047.22,0.0,organic,2015,South Central
11,2015-10-11,1.51,59217.48,26165.72,5052.77,0.0,27998.99,26778.29,1220.7,0.0,organic,2015,South Central
12,2015-10-04,1.55,59719.09,24325.44,5205.26,0.0,30188.39,29923.22,265.17,0.0,organic,2015,South Central
13,2015-09-27,1.53,62096.82,33019.07,5744.39,0.0,23333.36,23134.53,198.83,0.0,organic,2015,South Central
14,2015-09-20,1.53,66134.27,33312.91,4392.69,0.0,28428.67,28383.81,44.86,0.0,organic,2015,South Central
15,2015-09-13,1.5,70718.4,30871.61,4925.51,0.0,34921.28,34652.38,268.9,0.0,organic,2015,South Central
16,2015-09-06,1.49,62392.78,31056.58,5271.1,0.0,26065.1,25665.86,399.24,0.0,organic,2015,South Central
17,2015-08-30,1.33,75913.85,42626.84,5041.59,0.0,28245.42,25411.12,2834.3,0.0,organic,2015,South Central
18,2015-08-23,1.39,70321.03,40616.1,6512.06,0.0,23192.87,21264.28,1928.59,0.0,organic,2015,South Central
19,2015-08-16,1.45,62132.94,32498.91,7976.91,0.0,21657.12,20726.4,930.72,0.0,organic,2015,South Central
20,2015-08-09,1.42,79568.82,43853.21,8143.8,0.0,27571.81,27327.57,244.24,0.0,organic,2015,South Central
21,2015-08-02,1.37,59918.41,40814.07,6636.2,71.02,12397.12,12075.3,321.82,0.0,organic,2015,South Central
22,2015-07-26,1.26,62027.52,47466.03,5752.63,0.0,8808.86,7114.14,1694.72,0.0,organic,2015,South Central
23,2015-07-19,1.31,56107.03,41370.58,6317.71,0.0,8418.74,6211.9,2206.84,0.0,organic,2015,South Central
24,2015-07-12,1.27,59760.16,42967.8,5971.21,0.0,10821.15,7288.89,3532.26,0.0,organic,2015,South Central
25,2015-07-05,1.34,64364.81,45826.23,6093.92,0.0,12444.66,11980.4,464.26,0.0,organic,2015,South Central
26,2015-06-28,1.35,55512.87,37684.23,5875.04,0.0,11953.6,11251.56,702.04,0.0,organic,2015,South Central
27,2015-06-21,1.4,54782.92,36431.79,6686.54,0.0,11664.59,11426.87,237.72,0.0,organic,2015,South Central
28,2015-06-14,1.38,51786.11,35863.0,5766.06,0.0,10157.05,10083.7,73.35,0.0,organic,2015,South Central
29,2015-06-07,1.37,49534.9,34890.42,5388.51,0.0,9255.97,8464.03,791.94,0.0,organic,2015,South Central
30,2015-05-31,1.41,51748.65,33589.51,4660.68,0.0,13498.46,13292.86,205.6,0.0,organic,2015,South Central
31,2015-05-24,1.39,62670.56,43917.94,5442.25,0.0,13310.37,12139.04,1171.33,0.0,organic,2015,South Central
32,2015-05-17,1.41,56568.67,38624.93,5554.48,0.0,12389.26,11843.79,545.47,0.0,organic,2015,South Central
33,2015-05-10,1.4,56625.63,35986.16,4598.59,0.0,16040.88,14958.78,1082.1,0.0,organic,2015,South Central
34,2015-05-03,1.43,42345.48,25704.97,4666.48,0.0,11974.03,11190.0,784.03,0.0,organic,2015,South Central
35,2015-04-26,1.43,61953.59,38075.34,7687.89,0.0,16190.36,15665.1,525.26,0.0,organic,2015,South Central
36,2015-04-19,1.39,66454.5,44632.62,5565.23,31.07,16225.58,15914.33,311.25,0.0,organic,2015,South Central
37,2015-04-12,1.4,71697.82,42155.69,5686.47,36.67,23818.99,23576.67,242.32,0.0,organic,2015,South Central
38,2015-04-05,1.4,76942.46,39792.84,8032.39,768.15,28349.08,28046.67,302.41,0.0,organic,2015,South Central
39,2015-03-29,1.42,60007.19,28872.83,5897.44,0.0,25236.92,25143.34,93.58,0.0,organic,2015,South Central
40,2015-03-22,1.37,71375.61,39985.64,7287.16,0.0,24102.81,23953.34,149.47,0.0,organic,2015,South Central
41,2015-03-15,1.38,66049.13,38409.71,6529.22,0.0,21110.2,20733.33,376.87,0.0,organic,2015,South Central
42,2015-03-08,1.44,56752.92,28363.69,5523.96,0.0,22865.27,22753.34,111.93,0.0,organic,2015,South Central
43,2015-03-01,1.34,80536.06,40561.64,5847.24,0.0,34127.18,34003.33,123.85,0.0,organic,2015,South Central
44,2015-02-22,1.37,81291.05,43057.55,6627.71,0.0,31605.79,31043.33,562.46,0.0,organic,2015,South Central
45,2015-02-15,1.39,77922.66,32655.36,7467.65,0.0,37799.65,37376.67,422.98,0.0,organic,2015,South Central
46,2015-02-08,1.39,65372.85,28170.54,6886.82,0.0,30315.49,29646.67,668.82,0.0,organic,2015,South Central
47,2015-02-01,1.28,64156.46,33408.72,10410.41,0.0,20337.33,19943.33,394.0,0.0,organic,2015,South Central
48,2015-01-25,1.37,58961.59,34211.11,8792.21,0.0,15958.27,15613.33,344.94,0.0,organic,2015,South Central
49,2015-01-18,1.27,65242.77,32913.28,6344.03,0.0,25985.46,25780.0,205.46,0.0,organic,2015,South Central
50,2015-01-11,1.39,53328.53,27767.97,8596.61,0.0,16963.95,16873.34,90.61,0.0,organic,2015,South Central
51,2015-01-04,1.35,53494.91,24139.72,8586.46,0.0,20768.73,20622.28,146.45,0.0,organic,2015,South Central
0,2015-12-27,1.7,25732.69,9112.06,5396.93,486.56,10737.14,9824.23,912.91,0.0,organic,2015,Southeast
1,2015-12-20,1.8,25412.6,11041.17,5879.54,516.51,7975.38,7873.16,102.22,0.0,organic,2015,Southeast
2,2015-12-13,1.74,24743.66,9360.81,5604.0,383.91,9394.94,8680.07,714.87,0.0,organic,2015,Southeast
3,2015-12-06,1.66,26746.71,10128.33,5808.76,431.28,10378.34,8091.5,2286.84,0.0,organic,2015,Southeast
4,2015-11-29,1.63,24450.39,7633.55,5929.83,556.13,10330.88,7563.48,2767.4,0.0,organic,2015,Southeast
5,2015-11-22,1.81,23612.0,9892.99,6161.04,574.58,6983.39,6649.37,334.02,0.0,organic,2015,Southeast
6,2015-11-15,1.75,30790.79,11283.31,5218.44,591.33,13697.71,13393.92,303.79,0.0,organic,2015,Southeast
7,2015-11-08,1.73,32091.23,10423.56,6052.24,620.92,14994.51,14059.58,934.93,0.0,organic,2015,Southeast
8,2015-11-01,1.73,29978.74,8836.49,6600.41,820.95,13720.89,12660.01,1060.88,0.0,organic,2015,Southeast
9,2015-10-25,1.78,29706.6,10168.8,7181.54,911.72,11444.54,11094.73,349.81,0.0,organic,2015,Southeast
10,2015-10-18,1.91,29054.81,9310.61,7824.11,841.73,11078.36,9871.25,1207.11,0.0,organic,2015,Southeast
11,2015-10-11,1.78,33922.49,9386.59,8347.0,819.17,15369.73,12302.74,3066.99,0.0,organic,2015,Southeast
12,2015-10-04,1.84,31299.72,9535.47,8541.06,722.63,12500.56,10505.17,1995.39,0.0,organic,2015,Southeast
13,2015-09-27,2.01,22416.55,8882.43,7230.75,736.12,5567.25,5374.98,192.27,0.0,organic,2015,Southeast
14,2015-09-20,1.92,27123.43,8457.6,7805.95,723.36,10136.52,10096.87,39.65,0.0,organic,2015,Southeast
15,2015-09-13,1.95,25470.62,8641.1,8109.19,712.41,8007.92,7672.74,335.18,0.0,organic,2015,Southeast
16,2015-09-06,1.9,30582.99,8521.29,9414.03,830.21,11817.46,11330.12,487.34,0.0,organic,2015,Southeast
17,2015-08-30,1.74,33530.11,9183.16,8692.14,802.48,14852.33,12185.97,2666.36,0.0,organic,2015,Southeast
18,2015-08-23,1.71,37578.78,10061.25,10002.25,836.47,16678.81,12973.0,3705.81,0.0,organic,2015,Southeast
19,2015-08-16,1.75,36529.07,9052.44,9070.56,836.19,17569.88,16882.57,687.31,0.0,organic,2015,Southeast
20,2015-08-09,1.9,29598.14,9939.07,8881.24,1018.58,9759.25,8916.47,842.78,0.0,organic,2015,Southeast
21,2015-08-02,1.88,28234.61,9411.45,7533.08,820.16,10469.92,8399.35,2070.57,0.0,organic,2015,Southeast
22,2015-07-26,1.67,33855.61,9842.79,6913.97,673.36,16425.49,13022.52,3402.97,0.0,organic,2015,Southeast
23,2015-07-19,1.53,35667.73,7915.19,6778.13,733.63,20240.78,14690.68,5550.1,0.0,organic,2015,Southeast
24,2015-07-12,1.72,37288.73,7724.96,6548.52,809.8,22205.45,18521.62,3683.83,0.0,organic,2015,Southeast
25,2015-07-05,1.72,27947.09,10367.86,6913.73,931.33,9734.17,6809.6,2924.57,0.0,organic,2015,Southeast
26,2015-06-28,1.74,29549.92,13344.49,7207.44,824.04,8173.95,4887.11,3286.84,0.0,organic,2015,Southeast
27,2015-06-21,1.88,25842.76,11964.63,7758.68,832.22,5287.23,4198.25,1088.98,0.0,organic,2015,Southeast
28,2015-06-14,1.87,27578.12,12628.72,6490.53,877.52,7581.35,6625.22,956.13,0.0,organic,2015,Southeast
29,2015-06-07,1.75,30089.62,13382.84,5784.58,776.94,10145.26,8480.4,1664.86,0.0,organic,2015,Southeast
30,2015-05-31,1.81,29247.9,12021.01,6624.46,808.5,9793.93,8480.37,1313.56,0.0,organic,2015,Southeast
31,2015-05-24,1.78,30206.24,11448.55,7223.77,950.98,10582.94,8430.93,2152.01,0.0,organic,2015,Southeast
32,2015-05-17,1.7,30978.21,13360.6,7486.14,2396.87,7734.6,6175.62,1558.98,0.0,organic,2015,Southeast
33,2015-05-10,1.77,30778.46,12263.83,6021.66,723.38,11769.59,10022.12,1747.47,0.0,organic,2015,Southeast
34,2015-05-03,1.7,30991.09,13621.95,6638.11,1077.87,9653.16,9247.13,406.03,0.0,organic,2015,Southeast
35,2015-04-26,1.7,33155.61,18578.82,7341.19,710.75,6524.85,6214.8,310.05,0.0,organic,2015,Southeast
36,2015-04-19,1.69,34095.71,11389.9,9302.64,879.8,12523.37,12329.29,194.08,0.0,organic,2015,Southeast
37,2015-04-12,1.82,29548.36,12145.45,11195.55,992.48,5214.88,4845.77,369.11,0.0,organic,2015,Southeast
38,2015-04-05,1.78,30801.68,11237.65,8453.37,802.8,10307.86,8803.26,1504.6,0.0,organic,2015,Southeast
39,2015-03-29,1.84,29745.23,14076.38,7149.66,865.07,7654.12,7384.28,269.84,0.0,organic,2015,Southeast
40,2015-03-22,1.73,33825.57,12359.73,9572.05,746.1,11147.69,10338.9,808.79,0.0,organic,2015,Southeast
41,2015-03-15,1.48,44030.34,11716.79,17032.1,804.88,14476.57,9653.34,4823.23,0.0,organic,2015,Southeast
42,2015-03-08,1.47,46965.06,10517.69,19351.28,802.4,16293.69,12209.65,4084.04,0.0,organic,2015,Southeast
43,2015-03-01,1.46,47299.44,9547.92,20649.03,728.08,16374.41,12383.33,3991.08,0.0,organic,2015,Southeast
44,2015-02-22,1.59,37584.04,10316.9,15076.29,586.36,11604.49,9686.67,1917.82,0.0,organic,2015,Southeast
45,2015-02-15,1.64,31775.03,9542.72,10814.64,666.44,10751.23,10040.0,711.23,0.0,organic,2015,Southeast
46,2015-02-08,1.51,50546.78,10197.75,16658.11,792.54,22898.38,20283.33,2615.05,0.0,organic,2015,Southeast
47,2015-02-01,1.6,35085.7,8698.27,9368.82,804.65,16213.96,14673.34,1540.62,0.0,organic,2015,Southeast
48,2015-01-25,1.81,23809.3,9855.11,3187.02,612.99,10154.18,9640.0,514.18,0.0,organic,2015,Southeast
49,2015-01-18,1.79,25740.0,10781.05,3489.26,498.66,10971.03,10657.51,313.52,0.0,organic,2015,Southeast
50,2015-01-11,1.83,23690.65,10166.46,4678.19,524.42,8321.58,8164.48,157.1,0.0,organic,2015,Southeast
51,2015-01-04,1.75,27365.89,9307.34,3844.81,615.28,13598.46,13061.1,537.36,0.0,organic,2015,Southeast
0,2015-12-27,1.52,549787.59,89709.92,206198.62,5836.04,248043.01,142262.93,105780.08,0.0,organic,2015,Total US
1,2015-12-20,1.53,531478.24,93849.3,205909.13,8733.11,222986.7,130418.73,92567.97,0.0,organic,2015,Total US
2,2015-12-13,1.43,624300.31,91837.92,222314.6,11645.54,298502.25,149767.8,148734.45,0.0,organic,2015,Total US
3,2015-12-06,1.52,514112.96,90203.21,212582.74,4066.09,207260.92,108684.49,98576.43,0.0,organic,2015,Total US
4,2015-11-29,1.5,507830.81,79215.51,208733.32,3749.48,216132.5,91658.24,124474.26,0.0,organic,2015,Total US
5,2015-11-22,1.49,584276.79,95222.99,249686.75,3686.28,235680.77,99537.47,136143.3,0.0,organic,2015,Total US
6,2015-11-15,1.6,511347.26,109494.19,225216.4,3599.71,173036.96,120815.93,52221.03,0.0,organic,2015,Total US
7,2015-11-08,1.54,605197.12,167254.55,249160.89,4458.45,184323.23,124419.8,59903.43,0.0,organic,2015,Total US
